Time 1-10.45.14.48-10.100.1.205 Aggregate-Flow
9.190000 0.000448 0.000448
9.200000 0.000457 0.000457
9.210000 0.000442 0.000442
9.220000 0.000446 0.000446
9.230000 0.000447 0.000447
9.240000 0.000444 0.000444
9.250000 0.000441 0.000441
9.260000 0.000441 0.000441
9.270000 0.000461 0.000461
9.280000 0.000444 0.000444
9.290000 0.000449 0.000449
9.300000 0.000460 0.000460
9.310000 0.000444 0.000444
9.320000 0.000452 0.000452
9.330000 0.000449 0.000449
9.340000 0.000448 0.000448
9.350000 0.000449 0.000449
9.360000 0.000470 0.000470
9.370000 0.000468 0.000468
9.380000 0.000455 0.000455
9.390000 0.000456 0.000456
9.400000 0.000457 0.000457
9.410000 0.000476 0.000476
9.420000 0.000453 0.000453
9.430000 0.000447 0.000447
9.440000 0.000450 0.000450
9.450000 0.000447 0.000447
9.460000 0.000440 0.000440
9.470000 0.000458 0.000458
9.480000 0.000445 0.000445
9.490000 0.000446 0.000446
9.500000 0.000437 0.000437
9.510000 0.000443 0.000443
9.520000 0.000459 0.000459
9.530000 0.000441 0.000441
9.540000 0.000452 0.000452
9.550000 0.000467 0.000467
9.560000 0.000448 0.000448
9.570000 0.000452 0.000452
9.580000 0.000438 0.000438
9.590000 0.000447 0.000447
9.600000 0.000440 0.000440
9.610000 0.000442 0.000442
9.620000 0.000462 0.000462
9.630000 0.000449 0.000449
9.640000 0.000439 0.000439
9.650000 0.000450 0.000450
9.660000 0.000443 0.000443
9.670000 0.000450 0.000450
9.680000 0.000440 0.000440
9.690000 0.000437 0.000437
9.700000 0.000444 0.000444
9.710000 0.000435 0.000435
9.720000 0.000453 0.000453
9.730000 0.000439 0.000439
9.740000 0.000450 0.000450
9.750000 0.000460 0.000460
9.760000 0.000443 0.000443
9.770000 0.000461 0.000461
9.780000 0.000446 0.000446
9.790000 0.000462 0.000462
9.800000 0.000447 0.000447
9.810000 0.000448 0.000448
9.820000 0.000447 0.000447
9.830000 0.000444 0.000444
9.840000 0.000451 0.000451
9.850000 0.000453 0.000453
9.860000 0.000452 0.000452
9.870000 0.000451 0.000451
9.880000 0.000457 0.000457
9.890000 0.000447 0.000447
9.900000 0.000458 0.000458
9.910000 0.000447 0.000447
9.920000 0.000461 0.000461
9.930000 0.000447 0.000447
9.940000 0.000456 0.000456
9.950000 0.000445 0.000445
9.960000 0.000442 0.000442
9.970000 0.000521 0.000521
9.980000 0.000462 0.000462
9.990000 0.000492 0.000492
